season,team,bbrID,reason,dpm,relation,round,game
2022,NOP,hernawi01,Did Not Play,0.22,other,1,1
2022,NOP,harpeja01,Inactive,2.54,other,1,1
2022,NOP,willizi01,Inactive,1.7,other,1,1
2022,DAL,doncilu01,Inactive,3.28,other,1,2
2022,DAL,hardati02,Inactive,0.11,other,1,2
2022,DEN,murraja01,Inactive,1.33,opponent,1,2
2022,DEN,portemi01,Inactive,1.47,opponent,1,2
2022,TOR,barnesc01,Inactive,0.28,other,1,2
2022,ATL,capelca01,Inactive,1.91,other,1,2
2022,NOP,hernawi01,Did Not Play,0.22,other,1,2
2022,NOP,willizi01,Inactive,1.7,other,1,2
2022,BRK,simmobe01,Inactive,1.59,other,1,2
2022,BOS,williro04,Inactive,2.8,other,1,2
2022,CHI,bradlto01,Did Not Play,0.14,other,1,2
2022,CHI,balllo01,Inactive,0.54,other,1,2
2022,MIL,hillge01,Inactive,0.32,other,1,2
2022,PHI,thybuma01,Inactive,0.06,other,1,3
2022,TOR,barnesc01,Inactive,0.28,other,1,3
2022,DEN,murraja01,Inactive,1.33,opponent,1,3
2022,DEN,portemi01,Inactive,1.47,opponent,1,3
2022,MEM,adamsst01,Did Not Play,1.97,other,1,3
2022,MEM,konchjo01,Did Not Play,0.25,other,1,3
2022,MIN,mclaujo01,Did Not Play,0.38,other,1,3
2022,MIN,okogijo01,Did Not Play,0.27,other,1,3
2022,DAL,doncilu01,Did Not Play,3.28,other,1,3
2022,DAL,hardati02,Inactive,0.11,other,1,3
2022,ATL,capelca01,Inactive,1.91,other,1,3
2022,MIL,hillge01,Inactive,0.32,other,1,3
2022,MIL,middlkh01,Inactive,2.38,other,1,3
2022,CHI,balllo01,Inactive,0.54,other,1,3
2022,PHO,bookede01,Did Not Dress,3.77,other,1,3
2022,NOP,hernawi01,Did Not Play,0.22,other,1,3
2022,NOP,willizi01,Inactive,1.7,other,1,3
2022,BRK,simmobe01,Inactive,1.59,other,1,3
2022,MIN,okogijo01,Did Not Play,0.27,other,1,4
2022,PHI,thybuma01,Inactive,0.06,other,1,4
2022,DAL,hardati02,Inactive,0.11,other,1,4
2022,MIA,lowryky01,Inactive,1.43,other,1,4
2022,MIL,hillge01,Inactive,0.32,other,1,4
2022,MIL,middlkh01,Inactive,2.38,other,1,4
2022,CHI,balllo01,Inactive,0.54,other,1,4
2022,CHI,bradlto01,Inactive,0.14,other,1,4
2022,DEN,murraja01,Inactive,1.33,opponent,1,4
2022,DEN,portemi01,Inactive,1.47,opponent,1,4
2022,PHO,bookede01,Did Not Dress,3.77,other,1,4
2022,NOP,willizi01,Inactive,1.7,other,1,4
2022,BRK,simmobe01,Inactive,1.59,other,1,4
2022,DAL,hardati02,Inactive,0.11,other,1,5
2022,TOR,vanvlfr01,Inactive,2.36,other,1,5
2022,MIN,okogijo01,Did Not Play,0.27,other,1,5
2022,MEM,adamsst01,Did Not Play,1.97,other,1,5
2022,MEM,meltode01,Did Not Play,0.94,other,1,5
2022,ATL,bogdabo01,Did Not Dress,2.04,other,1,5
2022,MIA,butleji01,Inactive,4.1,other,1,5
2022,MIA,lowryky01,Inactive,1.43,other,1,5
2022,NOP,hernawi01,Did Not Play,0.22,other,1,5
2022,PHO,bookede01,Did Not Dress,3.77,other,1,5
2022,NOP,willizi01,Inactive,1.7,other,1,5
2022,DEN,murraja01,Inactive,1.33,opponent,1,5
2022,DEN,portemi01,Inactive,1.47,opponent,1,5
2022,CHI,balllo01,Inactive,0.54,other,1,5
2022,CHI,carusal01,Inactive,0.66,other,1,5
2022,CHI,lavinza01,Inactive,0.79,other,1,5
2022,MIL,hillge01,Inactive,0.32,other,1,5
2022,MIL,middlkh01,Inactive,2.38,other,1,5
2022,NOP,hernawi01,Did Not Play,0.22,other,1,6
2022,NOP,willizi01,Inactive,1.7,other,1,6
2022,PHI,thybuma01,Inactive,0.06,other,1,6
2022,TOR,vanvlfr01,Inactive,2.36,other,1,6
2022,DAL,hardati02,Inactive,0.11,other,1,6
2022,MEM,meltode01,Did Not Play,0.94,other,1,6
2022,MIN,okogijo01,Did Not Play,0.27,other,1,6
2022,MIN,reidna01,Did Not Play,0.25,other,1,6
2022,MEM,adamsst01,Inactive,1.97,other,1,6
2022,MIL,hillge01,Inactive,0.32,other,2,1
2022,MIL,middlkh01,Inactive,2.38,other,2,1
2022,MEM,adamsst01,Inactive,1.97,opponent,2,1
2022,MIA,robindu01,Did Not Play,0.11,other,2,1
2022,PHI,embiijo01,Inactive,6.29,other,2,1
2022,MIA,lowryky01,Inactive,1.43,other,2,1
2022,DAL,hardati02,Inactive,0.11,other,2,1
2022,MIL,hillge01,Inactive,0.32,other,2,2
2022,MIL,middlkh01,Inactive,2.38,other,2,2
2022,BOS,smartma01,Inactive,2.2,other,2,2
2022,MEM,adamsst01,Inactive,1.97,opponent,2,2
2022,PHI,embiijo01,Inactive,6.29,other,2,2
2022,MIA,lowryky01,Inactive,1.43,other,2,2
2022,DAL,hardati02,Inactive,0.11,other,2,2
2022,DAL,hardati02,Inactive,0.11,other,2,3
2022,MIA,robindu01,Did Not Play,0.11,other,2,3
2022,MEM,brookdi01,Player Suspended,0.85,opponent,2,3
2022,GSW,paytoga02,Inactive,1.66,winner,2,3
2022,MIL,middlkh01,Inactive,2.38,other,2,3
2022,DAL,hardati02,Inactive,0.11,other,2,4
2022,MIA,robindu01,Did Not Play,0.11,other,2,4
2022,MEM,konchjo01,Did Not Play,0.25,opponent,2,4
2022,MEM,moranja01,Inactive,2.45,opponent,2,4
2022,GSW,paytoga02,Inactive,1.66,winner,2,4
2022,BOS,williro04,Inactive,2.8,other,2,4
2022,MIL,middlkh01,Inactive,2.38,other,2,4
2022,MIA,lowryky01,Inactive,1.43,other,2,5
2022,DAL,hardati02,Inactive,0.11,other,2,5
2022,MIL,middlkh01,Inactive,2.38,other,2,5
2022,BOS,williro04,Inactive,2.8,other,2,5
2022,GSW,paytoga02,Inactive,1.66,winner,2,5
2022,MEM,moranja01,Inactive,2.45,opponent,2,5
2022,DAL,hardati02,Inactive,0.11,other,2,6
2022,MIA,lowryky01,Inactive,1.43,other,2,6
2022,MEM,konchjo01,Did Not Play,0.25,opponent,2,6
2022,GSW,porteot01,Did Not Play,2.79,winner,2,6
2022,MEM,moranja01,Inactive,2.45,opponent,2,6
2022,GSW,paytoga02,Inactive,1.66,winner,2,6
2022,BOS,williro04,Inactive,2.8,other,2,6
2022,MIL,middlkh01,Inactive,2.38,other,2,6
2022,BOS,williro04,Did Not Play,2.8,other,2,7
2022,MIL,middlkh01,Inactive,2.38,other,2,7
2022,DAL,hardati02,Inactive,0.11,other,2,7
2022,MIA,robindu01,Did Not Play,0.11,other,3,1
2022,BOS,horfoal01,Inactive,1.55,other,3,1
2022,BOS,smartma01,Inactive,2.2,other,3,1
2022,MIA,lowryky01,Inactive,1.43,other,3,1
2022,DAL,hardati02,Inactive,0.11,opponent,3,1
2022,GSW,paytoga02,Inactive,1.66,winner,3,1
2022,BOS,whitede01,Not With Team,0.7,other,3,2
2022,MIA,lowryky01,Inactive,1.43,other,3,2
2022,DAL,hardati02,Inactive,0.11,opponent,3,2
2022,GSW,paytoga02,Inactive,1.66,winner,3,2
2022,BOS,williro04,Inactive,2.8,other,3,3
2022,GSW,paytoga02,Inactive,1.66,winner,3,3
2022,DAL,hardati02,Inactive,0.11,opponent,3,3
2022,BOS,smartma01,Inactive,2.2,other,3,4
2022,GSW,porteot01,Did Not Play,2.79,winner,3,4
2022,GSW,paytoga02,Inactive,1.66,winner,3,4
2022,DAL,hardati02,Inactive,0.11,opponent,3,4
2022,GSW,porteot01,Did Not Play,2.79,winner,3,5
2022,DAL,hardati02,Inactive,0.11,opponent,3,5
2022,GSW,paytoga02,Inactive,1.66,winner,3,5
2022,MIA,martica02,Did Not Play,0.71,other,3,7
2022,MIA,robindu01,Did Not Play,0.11,other,3,7
2022,GSW,paytoga02,Did Not Play,1.66,winner,4,1
2023,ATL,holidaa01,Did Not Play,0.28,other,1,1
2023,BOS,kornelu01,Did Not Play,0.18,other,1,1
2023,BOS,muscami01,Did Not Play,0.72,other,1,1
2023,BOS,willigr01,Did Not Play,0.14,other,1,1
2023,BRK,simmobe01,Inactive,0.19,other,1,1
2023,SAC,daviste02,Did Not Play,0.18,other,1,1
2023,MEM,adamsst01,Inactive,2.32,other,1,1
2023,MEM,clarkbr01,Inactive,1.09,other,1,1
2023,LAC,covinro01,Did Not Play,1.84,other,1,1
2023,LAC,georgpa01,Inactive,4.49,other,1,1
2023,BRK,simmobe01,Inactive,0.19,other,1,2
2023,ATL,holidaa01,Did Not Play,0.28,other,1,2
2023,BOS,muscami01,Did Not Play,0.72,other,1,2
2023,BOS,willigr01,Did Not Play,0.14,other,1,2
2023,LAC,covinro01,Did Not Play,1.84,other,1,2
2023,LAC,georgpa01,Inactive,4.49,other,1,2
2023,MIN,mclaujo01,Did Not Play,0.03,opponent,1,2
2023,MEM,adamsst01,Inactive,2.32,other,1,2
2023,MEM,clarkbr01,Inactive,1.09,other,1,2
2023,MEM,moranja01,Inactive,2.18,other,1,2
2023,MIA,herroty01,Inactive,0.13,other,1,2
2023,MIL,antetgi01,Inactive,6.55,other,1,2
2023,BRK,simmobe01,Inactive,0.19,other,1,3
2023,GSW,greendr01,Player Suspended,2.22,other,1,3
2023,GSW,paytoga02,Inactive,0.74,other,1,3
2023,PHO,wainris01,Did Not Play,0.15,other,1,3
2023,LAC,georgpa01,Inactive,4.49,other,1,3
2023,LAC,leonaka01,Inactive,4.79,other,1,3
2023,BOS,kornelu01,Did Not Play,0.18,other,1,3
2023,BOS,muscami01,Did Not Play,0.72,other,1,3
2023,ATL,holidaa01,Did Not Play,0.28,other,1,3
2023,MIN,mclaujo01,Did Not Play,0.03,opponent,1,3
2023,PHI,embiijo01,Inactive,6.32,other,1,4
2023,BRK,simmobe01,Inactive,0.19,other,1,4
2023,PHO,wainris01,Did Not Play,0.15,other,1,4
2023,LAC,georgpa01,Inactive,4.49,other,1,4
2023,LAC,leonaka01,Inactive,4.79,other,1,4
2023,MEM,adamsst01,Inactive,2.32,other,1,3
2023,MEM,clarkbr01,Inactive,1.09,other,1,3
2023,MIL,antetgi01,Inactive,6.55,other,1,3
2023,MIA,herroty01,Inactive,0.13,other,1,3
2023,ATL,holidaa01,Did Not Play,0.28,other,1,4
2023,BOS,kornelu01,Inactive,0.18,other,1,4
2023,SAC,daviste02,Did Not Play,0.18,other,1,4
2023,NYK,grimequ01,Did Not Dress,0.05,other,1,4
2023,MEM,adamsst01,Inactive,2.32,other,1,4
2023,MEM,clarkbr01,Inactive,1.09,other,1,4
2023,MIL,crowdja01,Did Not Play,0.28,other,1,4
2023,MIA,herroty01,Inactive,0.13,other,1,4
2023,ATL,murrade01,Not With Team,0.2,other,1,5
2023,BOS,kornelu01,Did Not Play,0.18,other,1,5
2023,BOS,muscami01,Did Not Play,0.72,other,1,5
2023,BOS,willigr01,Did Not Play,0.14,other,1,5
2023,MIN,mclaujo01,Did Not Play,0.03,opponent,1,5
2023,MIN,anderky01,Inactive,1.05,opponent,1,5
2023,LAC,covinro01,Did Not Play,1.84,other,1,5
2023,PHO,wainris01,Did Not Play,0.15,other,1,5
2023,LAC,georgpa01,Inactive,4.49,other,1,5
2023,LAC,leonaka01,Inactive,4.79,other,1,5
2023,NYK,grimequ01,Did Not Dress,0.05,other,1,5
2023,MEM,adamsst01,Inactive,2.32,other,1,5
2023,MEM,clarkbr01,Inactive,1.09,other,1,5
2023,MIL,carteje01,Did Not Play,0.36,other,1,5
2023,MIA,herroty01,Inactive,0.13,other,1,5
2023,GSW,kuminjo01,Did Not Play,0.05,other,1,5
2023,SAC,daviste02,Did Not Play,0.18,other,1,5
2023,BOS,kornelu01,Did Not Play,0.18,other,1,6
2023,BOS,muscami01,Did Not Play,0.72,other,1,6
2023,ATL,holidaa01,Did Not Play,0.28,other,1,6
2023,MEM,kennalu01,Did Not Dress,0.14,other,1,6
2023,MEM,adamsst01,Inactive,2.32,other,1,6
2023,MEM,clarkbr01,Inactive,1.09,other,1,6
2023,NYK,randlju01,Did Not Dress,0.57,other,2,1
2023,MIA,herroty01,Inactive,0.13,other,2,1
2023,BOS,kornelu01,Did Not Play,0.18,other,2,1
2023,BOS,muscami01,Did Not Play,0.72,other,2,1
2023,PHI,embiijo01,Inactive,6.32,other,2,1
2023,GSW,kuminjo01,Did Not Play,0.05,other,2,1
2023,MIA,butleji01,Inactive,3.57,other,2,2
2023,MIA,herroty01,Inactive,0.13,other,2,2
2023,BOS,kornelu01,Did Not Play,0.18,other,2,3
2023,BOS,muscami01,Did Not Play,0.72,other,2,3
2023,PHO,paulch01,Did Not Play,3.08,opponent,2,3
2023,PHO,wainris01,Did Not Play,0.15,opponent,2,3
2023,MIA,herroty01,Inactive,0.13,other,2,3
2023,BOS,kornelu01,Did Not Play,0.18,other,2,4
2023,BOS,muscami01,Did Not Play,0.72,other,2,4
2023,PHO,paulch01,Did Not Dress,3.08,opponent,2,4
2023,PHO,wainris01,Did Not Play,0.15,opponent,2,4
2023,GSW,kuminjo01,Did Not Play,0.05,other,2,4
2023,NYK,quickim01,Inactive,1.73,other,2,4
2023,MIA,herroty01,Inactive,0.13,other,2,4
2023,PHO,paulch01,Did Not Dress,3.08,opponent,2,5
2023,MIA,herroty01,Inactive,0.13,other,2,5
2023,NYK,quickim01,Inactive,1.73,other,2,5
2023,BOS,kornelu01,Did Not Play,0.18,other,2,6
2023,BOS,muscami01,Did Not Play,0.72,other,2,6
2023,BOS,willigr01,Did Not Play,0.14,other,2,6
2023,PHO,aytonde01,Did Not Dress,0.76,opponent,2,6
2023,PHO,okogijo01,Did Not Play,1.36,opponent,2,6
2023,PHO,paulch01,Did Not Dress,3.08,opponent,2,6
2023,NYK,quickim01,Inactive,1.73,other,2,6
2023,MIA,herroty01,Inactive,0.13,other,2,6
2023,BOS,muscami01,Did Not Play,0.72,other,2,7
2023,BOS,kornelu01,Did Not Play,0.18,other,3,1
2023,BOS,muscami01,Did Not Play,0.72,other,3,1
2023,BOS,willigr01,Did Not Play,0.14,other,3,1
2023,MIA,herroty01,Inactive,0.13,other,3,1
2023,BOS,kornelu01,Did Not Play,0.18,other,3,2
2023,BOS,muscami01,Did Not Play,0.72,other,3,2
2023,MIA,herroty01,Inactive,0.13,other,3,2
2023,MIA,herroty01,Inactive,0.13,other,3,3
2023,LAL,vandeja01,Did Not Play,0.04,opponent,3,4
2023,MIA,herroty01,Inactive,0.13,other,3,4
2023,BOS,muscami01,Did Not Play,0.72,other,3,5
2023,MIA,herroty01,Inactive,0.13,other,3,5
2023,BOS,kornelu01,Did Not Play,0.18,other,3,6
2023,BOS,muscami01,Did Not Play,0.72,other,3,6
2023,BOS,brogdma01,Inactive,0.33,other,3,6
2023,MIA,herroty01,Inactive,0.13,other,3,6
2023,MIA,herroty01,Inactive,0.13,other,3,7
2023,MIA,herroty01,Inactive,0.13,opponent,4,1
2023,MIA,herroty01,Inactive,0.13,opponent,4,2
2023,MIA,herroty01,Inactive,0.13,opponent,4,3
2023,MIA,herroty01,Inactive,0.13,opponent,4,4
2023,MIA,herroty01,Did Not Play,0.13,opponent,4,5
2024,ORL,bitadgo01,Did Not Play,0.29,other,1,1
2024,CLE,wadede01,Inactive,0.91,other,1,1
2024,LAL,vandeja01,Did Not Play,0.9,other,1,1
2024,LAL,woodch01,Inactive,0.17,other,1,1
2024,PHI,covinro01,Inactive,0.58,other,1,1
2024,PHI,meltode01,Inactive,1.35,other,1,1
2024,NYK,randlju01,Inactive,1.91,other,1,1
2024,MIA,butleji01,Not With Team,3.52,opponent,1,1
2024,BOS,kornelu01,Inactive,0.86,winner,1,1
2024,LAC,leonaka01,Inactive,5.39,other,1,1
2024,MIL,antetgi01,Inactive,6.27,other,1,1
2024,NOP,willizi01,Inactive,1.08,other,1,1
2024,ORL,bitadgo01,Did Not Play,0.29,other,1,2
2024,CLE,wadede01,Inactive,0.91,other,1,2
2024,LAL,vandeja01,Did Not Dress,0.9,other,1,2
2024,LAL,woodch01,Inactive,0.17,other,1,2
2024,PHI,covinro01,Inactive,0.58,other,1,2
2024,PHI,meltode01,Inactive,1.35,other,1,2
2024,NYK,randlju01,Inactive,1.91,other,1,2
2024,DAL,poweldw01,Did Not Play,1.56,other,1,2
2024,IND,jacksis01,Did Not Play,0.49,other,1,2
2024,MIL,antetgi01,Inactive,6.27,other,1,2
2024,MIA,butleji01,Not With Team,3.52,opponent,1,2
2024,BOS,kornelu01,Inactive,0.86,winner,1,2
2024,NOP,willizi01,Inactive,1.08,other,1,2
2024,LAL,vandeja01,Did Not Dress,0.9,other,1,3
2024,LAL,woodch01,Inactive,0.17,other,1,3
2024,CLE,wadede01,Inactive,0.91,other,1,3
2024,PHI,meltode01,Did Not Play,1.35,other,1,3
2024,NYK,randlju01,Inactive,1.91,other,1,3
2024,PHI,covinro01,Inactive,0.58,other,1,3
2024,IND,jacksis01,Did Not Play,0.49,other,1,3
2024,MIL,antetgi01,Inactive,6.27,other,1,3
2024,MIN,mclaujo01,Did Not Play,1.19,other,1,3
2024,PHO,allengr01,Inactive,0.92,other,1,3
2024,LAL,woodch01,Did Not Play,0.17,other,1,4
2024,LAL,vandeja01,Inactive,0.9,other,1,4
2024,MIA,butleji01,Did Not Dress,3.52,opponent,1,3
2024,NOP,willizi01,Inactive,1.08,other,1,3
2024,CLE,wadede01,Inactive,0.91,other,1,4
2024,DAL,poweldw01,Did Not Play,1.56,other,1,4
2024,LAC,leonaka01,Inactive,5.39,other,1,4
2024,MIL,antetgi01,Inactive,6.27,other,1,4
2024,MIL,lillada01,Inactive,2.63,other,1,4
2024,NYK,robinmi01,Did Not Dress,2.33,other,1,4
2024,NYK,randlju01,Inactive,1.91,other,1,4
2024,PHI,covinro01,Inactive,0.58,other,1,4
2024,MIN,mclaujo01,Did Not Play,1.19,other,1,4
2024,PHO,bolbo01,Did Not Play,0.13,other,1,4
2024,PHO,allengr01,Inactive,0.92,other,1,4
2024,LAL,vandeja01,Did Not Play,0.9,other,1,5
2024,LAL,woodch01,Did Not Play,0.17,other,1,5
2024,MIA,butleji01,Did Not Dress,3.52,opponent,1,4
2024,NOP,daniedy01,Did Not Play,0.16,other,1,4
2024,NOP,willizi01,Inactive,1.08,other,1,4
2024,ORL,bitadgo01,Did Not Play,0.29,other,1,5
2024,CLE,allenja01,Did Not Dress,1.79,other,1,5
2024,CLE,wadede01,Inactive,0.91,other,1,5
2024,MIL,antetgi01,Inactive,6.27,other,1,5
2024,MIL,lillada01,Inactive,2.63,other,1,5
2024,PHI,meltode01,Did Not Play,1.35,other,1,5
2024,PHI,covinro01,Inactive,0.58,other,1,5
2024,NYK,randlju01,Inactive,1.91,other,1,5
2024,MIA,butleji01,Not With Team,3.52,opponent,1,5
2024,BOS,porzikr01,Inactive,3.27,winner,1,5
2024,LAC,leonaka01,Inactive,5.39,other,1,5
2024,MIL,antetgi01,Inactive,6.27,other,1,6
2024,PHI,meltode01,Did Not Play,1.35,other,1,6
2024,NYK,randlju01,Inactive,1.91,other,1,6
2024,PHI,covinro01,Inactive,0.58,other,1,6
2024,LAC,leonaka01,Inactive,5.39,other,1,6
2024,CLE,allenja01,Did Not Dress,1.79,other,1,6
2024,ORL,bitadgo01,Did Not Play,0.29,other,1,6
2024,ORL,harriga01,Did Not Dress,0.29,other,1,6
2024,CLE,wadede01,Inactive,0.91,other,1,6
2024,MIN,mclaujo01,Did Not Play,1.19,other,2,1
2024,ORL,bitadgo01,Did Not Play,0.29,other,1,7
2024,CLE,allenja01,Did Not Dress,1.79,other,1,7
2024,CLE,wadede01,Inactive,0.91,other,1,7
2024,MIN,goberru01,Inactive,3.25,other,2,2
2024,NYK,randlju01,Inactive,1.91,other,2,1
2024,CLE,allenja01,Did Not Dress,1.79,opponent,2,1
2024,CLE,wadede01,Inactive,0.91,opponent,2,1
2024,BOS,porzikr01,Inactive,3.27,winner,2,1
2024,DAL,klebima01,Inactive,0.03,other,2,1
2024,NYK,randlju01,Inactive,1.91,other,2,2
2024,NYK,robinmi01,Inactive,2.33,other,2,2
2024,CLE,allenja01,Did Not Dress,1.79,opponent,2,2
2024,CLE,wadede01,Inactive,0.91,opponent,2,2
2024,BOS,porzikr01,Inactive,3.27,winner,2,2
2024,OKC,willike04,Did Not Play,0.73,other,2,2
2024,DAL,klebima01,Inactive,0.03,other,2,2
2024,NYK,anunoog01,Did Not Dress,2.88,other,2,3
2024,NYK,randlju01,Inactive,1.91,other,2,3
2024,NYK,robinmi01,Inactive,2.33,other,2,3
2024,CLE,allenja01,Did Not Dress,1.79,opponent,2,3
2024,BOS,porzikr01,Inactive,3.27,winner,2,3
2024,OKC,willike04,Did Not Play,0.73,other,2,3
2024,DAL,poweldw01,Did Not Play,1.56,other,2,3
2024,DAL,klebima01,Inactive,0.03,other,2,3
2024,NYK,anunoog01,Did Not Dress,2.88,other,2,4
2024,NYK,randlju01,Inactive,1.91,other,2,4
2024,NYK,robinmi01,Inactive,2.33,other,2,4
2024,MIN,mclaujo01,Did Not Play,1.19,other,2,4
2024,CLE,allenja01,Did Not Dress,1.79,opponent,2,4
2024,CLE,mitchdo01,Did Not Dress,4.8,opponent,2,4
2024,BOS,porzikr01,Inactive,3.27,winner,2,4
2024,DAL,poweldw01,Did Not Play,1.56,other,2,4
2024,DAL,klebima01,Inactive,0.03,other,2,4
2024,MIN,conlemi01,Did Not Dress,0.65,other,2,5
2024,MIN,mclaujo01,Did Not Play,1.19,other,2,5
2024,NYK,anunoog01,Did Not Dress,2.88,other,2,5
2024,NYK,randlju01,Inactive,1.91,other,2,5
2024,NYK,robinmi01,Inactive,2.33,other,2,5
2024,CLE,allenja01,Did Not Dress,1.79,opponent,2,5
2024,CLE,mitchdo01,Did Not Dress,4.8,opponent,2,5
2024,BOS,porzikr01,Inactive,3.27,winner,2,5
2024,OKC,willike04,Did Not Play,0.73,other,2,5
2024,DAL,klebima01,Inactive,0.03,other,2,5
2024,NYK,anunoog01,Did Not Dress,2.88,other,2,6
2024,NYK,randlju01,Inactive,1.91,other,2,6
2024,NYK,robinmi01,Inactive,2.33,other,2,6
2024,DAL,poweldw01,Did Not Play,1.56,other,2,6
2024,DAL,klebima01,Inactive,0.03,other,2,6
2024,MIN,mclaujo01,Did Not Play,1.19,other,2,7
2024,NYK,randlju01,Inactive,1.91,other,2,7
2024,NYK,robinmi01,Inactive,2.33,other,2,7
2024,BOS,porzikr01,Inactive,3.27,winner,3,1
2024,DAL,poweldw01,Did Not Play,1.56,other,3,1
2024,MIN,mclaujo01,Did Not Play,1.19,other,3,1
2024,DAL,klebima01,Inactive,0.03,other,3,1
2024,BOS,porzikr01,Inactive,3.27,winner,3,2
2024,DAL,poweldw01,Did Not Play,1.56,other,3,2
2024,MIN,mclaujo01,Did Not Play,1.19,other,3,2
2024,DAL,klebima01,Inactive,0.03,other,3,2
2024,BOS,kornelu01,Inactive,0.86,winner,3,3
2024,BOS,porzikr01,Inactive,3.27,winner,3,3
2024,IND,halibty01,Inactive,2.95,opponent,3,3
2024,MIN,mclaujo01,Did Not Play,1.19,other,3,3
2024,DAL,klebima01,Inactive,0.03,other,3,3
2024,BOS,kornelu01,Did Not Play,0.86,winner,3,4
2024,BOS,porzikr01,Inactive,3.27,winner,3,4
2024,IND,halibty01,Inactive,2.95,opponent,3,4
2024,MIN,mclaujo01,Did Not Play,1.19,other,3,4
2024,DAL,livelde01,Inactive,0.92,other,3,4
2024,DAL,poweldw01,Did Not Play,1.56,opponent,4,2
2024,BOS,kornelu01,Did Not Play,0.86,winner,4,2
2024,BOS,kornelu01,Did Not Play,0.86,winner,4,3
2024,DAL,poweldw01,Did Not Play,1.56,opponent,4,3
2024,BOS,porzikr01,Inactive,3.27,winner,4,3
2024,BOS,porzikr01,Did Not Play,3.27,winner,4,4
2025,IND,bradlto01,Did Not Play,0.32,other,1,1
2025,MIL,lillada01,Inactive,1.63,other,1,1
2025,IND,jacksis01,Inactive,0.69,other,1,1
2025,DET,reedpa01,Did Not Play,0.69,other,1,1
2025,BOS,quetane01,Did Not Play,0.29,other,1,1
2025,ORL,suggsja01,Inactive,1.51,other,1,1
2025,ORL,wagnemo01,Inactive,0.53,other,1,1
2025,HOU,tateja01,Did Not Play,0.27,other,1,1
2025,MEM,clarkbr01,Inactive,1.89,opponent,1,1
2025,MEM,kawamyu01,Inactive,0.07,opponent,1,1
2025,IND,bradlto01,Did Not Play,0.32,other,1,2
2025,IND,jacksis01,Inactive,0.69,other,1,2
2025,MIN,minotjo01,Did Not Play,1.18,other,1,2
2025,OKC,willike04,Did Not Play,1.42,winner,1,2
2025,MEM,clarkbr01,Inactive,1.89,opponent,1,2
2025,BOS,quetane01,Did Not Play,0.29,other,1,2
2025,BOS,tatumja01,Did Not Dress,5.77,other,1,2
2025,ORL,suggsja01,Inactive,1.51,other,1,2
2025,ORL,wagnemo01,Inactive,0.53,other,1,2
2025,MIA,burksal01,Did Not Play,0.05,other,1,2
2025,CLE,greenja02,Did Not Play,0.83,other,1,2
2025,HOU,tateja01,Did Not Dress,0.27,other,1,2
2025,OKC,willike04,Did Not Play,1.42,winner,1,3
2025,MEM,clarkbr01,Inactive,1.89,opponent,1,3
2025,IND,jacksis01,Inactive,0.69,other,1,3
2025,MIN,minotjo01,Did Not Play,1.18,other,1,3
2025,BOS,holidjr01,Did Not Dress,0.83,other,1,3
2025,BOS,quetane01,Did Not Play,0.29,other,1,3
2025,ORL,bitadgo01,Did Not Play,1.39,other,1,3
2025,ORL,suggsja01,Inactive,1.51,other,1,3
2025,ORL,wagnemo01,Inactive,0.53,other,1,3
2025,HOU,tateja01,Did Not Dress,0.27,other,1,3
2025,GSW,butleji01,Did Not Dress,2.51,other,1,3
2025,MEM,clarkbr01,Inactive,1.89,opponent,1,4
2025,MEM,moranja01,Inactive,2.29,opponent,1,4
2025,CLE,garlada01,Did Not Dress,2.16,other,1,3
2025,MIA,burksal01,Did Not Play,0.05,other,1,3
2025,IND,jacksis01,Inactive,0.69,other,1,4
2025,MIN,minotjo01,Did Not Play,1.18,other,1,4
2025,BOS,quetane01,Did Not Play,0.29,other,1,4
2025,ORL,bitadgo01,Did Not Play,1.39,other,1,4
2025,BOS,holidjr01,Inactive,0.83,other,1,4
2025,ORL,suggsja01,Inactive,1.51,other,1,4
2025,ORL,wagnemo01,Inactive,0.53,other,1,4
2025,HOU,tateja01,Did Not Dress,0.27,other,1,4
2025,CLE,garlada01,Did Not Dress,2.16,other,1,4
2025,MIA,burksal01,Did Not Play,0.05,other,1,4
2025,ORL,suggsja01,Inactive,1.51,other,1,5
2025,ORL,wagnemo01,Inactive,0.53,other,1,5
2025,BOS,holidjr01,Inactive,0.83,other,1,5
2025,IND,bradlto01,Did Not Play,0.32,other,1,5
2025,MIL,lillada01,Inactive,1.63,other,1,5
2025,IND,jacksis01,Inactive,0.69,other,1,5
2025,HOU,tateja01,Did Not Dress,0.27,other,1,5
2025,MIN,minotjo01,Did Not Play,1.18,other,1,5
2025,HOU,tateja01,Did Not Dress,0.27,other,1,6
2025,IND,bradlto01,Did Not Play,0.32,other,2,1
2025,CLE,garlada01,Did Not Dress,2.16,other,2,1
2025,CLE,greenja02,Did Not Play,0.83,other,2,1
2025,IND,jacksis01,Inactive,0.69,other,2,1
2025,GSW,paytoga02,Did Not Dress,0.97,other,1,7
2025,HOU,tateja01,Did Not Dress,0.27,other,1,7
2025,BOS,quetane01,Did Not Play,0.29,other,2,1
2025,OKC,willike04,Did Not Play,1.42,winner,2,1
2025,IND,bradlto01,Did Not Play,0.32,other,2,2
2025,CLE,garlada01,Did Not Dress,2.16,other,2,2
2025,CLE,huntede01,Did Not Dress,0.76,other,2,2
